LGTD,LTTD,DRP
116.185811,40.010722,0.0
116.182000,39.996000,17.0
116.225900,39.996800,53.0
116.269000,40.031000,21.0
116.203624,40.013102,0.0
116.316000,40.019000,39.5
116.346000,39.992000,32.5
116.344000,40.026000,25.0
116.401000,40.041000,34.3
116.230500,40.011223,0.0
116.398000,40.020000,24.0
116.452000,40.067000,26.0
116.510000,40.071000,0.0
116.270633,40.040100,0.0
116.400988,40.075369,0.0
116.564000,40.063000,24.0
116.405707,39.590402,0.0
116.441700,39.987600,21.0
116.542000,39.998000,12.0
116.379600,39.989000,34.5
116.389000,39.968000,42.5
116.464000,39.931000,21.5
116.459000,39.968000,21.5
116.446200,39.932500,22.5
116.601100,39.966500,15.5
116.575000,39.937000,11.0
116.620000,40.142000,0.0
116.660000,39.985000,0.0
116.660000,39.925000,11.5
116.343122,39.561324,0.0
116.664000,39.920000,12.1
116.471102,39.513411,0.0
116.714000,39.892000,17.9
116.714000,39.892000,18.0
116.787000,39.859000,13.5
116.171000,39.964000,15.0
116.183700,39.940400,22.5
116.206000,39.916000,20.0
116.284444,39.807222,0.0
116.503352,39.822107,0.0
116.270139,39.980144,42.5
116.266667,40.000000,0.0
116.102909,39.581639,0.0
116.276944,39.908888,0.0
116.103479,39.561961,0.0
116.290000,39.945000,0.0
116.275500,39.846700,0.0
116.380312,39.989915,0.0
116.210000,39.968000,17.5
116.304000,39.998000,46.6
116.273421,39.580592,0.0
116.475000,39.853055,0.0
116.303561,39.905717,0.0
116.181923,39.531619,0.0
116.305833,39.861944,0.0
116.346800,39.847900,0.0
116.469444,39.806111,0.0
116.292000,39.938000,17.1
116.329300,39.911300,20.0
116.195733,39.572721,0.0
116.311500,39.943300,0.0
116.212133,39.565825,0.0
116.348900,39.900500,28.7
116.347185,39.937583,0.0
116.358000,39.893000,26.5
116.350555,39.871388,0.0
116.395700,39.883800,39.5
116.311500,39.943300,23.5
116.318000,39.920700,46.5
116.355900,39.940800,36.0
116.370000,39.948000,41.6
116.396669,39.955971,0.0
116.443055,39.930277,0.0
116.261501,39.591222,0.0
116.428333,39.905277,0.0
116.323500,39.595201,0.0
116.403000,39.899000,48.3
116.428000,39.948000,30.1
116.347000,39.868000,21.2
116.350000,39.866667,0.0
116.394000,39.907000,43.0
116.421000,39.860000,16.0
116.433333,39.950000,35.5
116.463000,39.903000,44.4
116.490000,39.890000,0.0
116.820000,39.798000,0.0
116.516667,39.900000,37.2
116.264500,39.912600,20.5
116.279000,39.886600,16.5
116.306000,39.888000,20.7
116.280700,39.847900,10.5
116.314800,39.865900,13.1
116.314600,39.845059,10.5
116.329700,39.837000,10.0
116.346800,39.847900,13.5
116.403000,39.838000,14.5
116.375000,39.804000,12.5
116.439000,39.803000,14.0
116.499000,39.794000,12.0
116.546000,39.765000,12.1
116.502600,39.822200,19.0
116.488300,39.871900,15.2
116.569000,39.784000,7.5
116.596700,39.835300,24.0
116.598000,39.802000,18.6
116.185504,39.504341,0.0
116.222039,39.481009,0.0
116.201870,39.481009,0.0
116.304311,39.520623,0.0
116.452213,39.080992,0.0
116.355344,39.480632,0.0
116.694000,39.833000,13.9
116.700000,39.786000,0.0
116.707800,39.787000,11.0
116.374851,39.433944,0.0
116.665100,39.874200,22.9
116.786000,39.792000,11.3
116.903000,39.768000,7.2
116.519700,39.747500,20.7
116.690000,39.615000,15.9
116.814000,39.618000,11.0
116.630000,39.727000,10.1
116.696700,39.704200,6.6
116.703300,39.707900,7.3
116.871000,39.725000,7.3
116.762000,39.715000,4.0
116.421220,39.425180,0.0
116.432032,39.445904,0.0
116.484702,39.310534,0.0
116.521721,39.433145,0.0
116.870000,39.725000,0.0
116.322000,39.724000,17.3
116.370000,39.782000,0.0
116.386000,39.630000,12.1
116.966810,39.790393,0.0
117.175200,39.158000,0.0
117.453900,39.018900,7.8
117.456900,39.016900,0.0
117.712700,38.985300,0.0
117.712200,38.984300,0.0
114.574373,36.776184,0.0
115.466667,40.366667,0.0
115.602436,40.231511,0.0
115.783710,40.060468,0.0
115.883333,40.033333,0.0
115.992086,39.986542,0.0
116.100000,39.966667,0.0
116.100000,39.940000,0.0
116.090000,39.950000,0.0
116.090000,39.900000,0.0
116.120000,39.890000,0.0
116.120000,39.920000,0.0
116.216667,39.866667,0.0
116.215163,39.818017,0.0
116.190000,39.836000,0.0
116.216667,39.800000,0.0
116.197586,39.810333,0.0
116.233333,39.733333,0.0
116.233333,39.583333,0.0
116.306222,39.471722,31.4
117.200000,39.100000,0.0
116.570000,39.460000,0.0
116.637900,39.435300,0.0
112.733333,39.400000,0.0
112.733333,39.400000,21.4
113.083333,39.633333,0.0
114.446278,40.884389,4.2
114.599556,40.839056,11.4
114.462694,40.811583,4.6
114.561028,40.662111,14.4
114.442917,40.984972,0.6
114.521583,40.860250,7.6
114.518667,40.695528,12.6
114.412500,40.312778,13.6
114.474833,40.419389,12.4
114.561056,40.474389,12.4
114.394556,40.433750,2.6
114.465972,40.468639,7.6
114.524806,40.534500,4.4
114.688056,40.447861,0.2
114.661083,40.593611,9.6
114.715028,40.673750,4.8
114.710083,40.762750,3.4
114.633444,40.894667,9.8
114.726889,40.956111,3.4
114.734056,40.865167,3.4
115.384167,41.228639,15.4
115.382111,41.196528,5.2
115.448528,41.165278,19.0
115.388278,41.090556,7.2
115.446972,41.061361,6.0
115.325278,41.092111,5.6
115.333861,41.057111,4.2
115.405583,41.036028,11.0
115.383083,41.005694,21.8
115.347528,40.975306,10.4
115.380056,40.908444,12.0
115.376083,40.855972,0.2
115.236361,41.153611,2.2
115.206444,41.086889,3.2
115.194417,41.009056,20.0
115.117722,40.888306,2.2
115.023639,40.902750,2.4
115.009333,40.866861,2.6
115.116056,41.213056,4.6
115.181167,41.203389,3.0
115.133472,41.136056,4.6
115.093806,41.097361,5.0
115.029639,41.066750,2.8
115.099361,40.995861,2.8
115.002361,40.991139,2.0
114.962528,40.954528,1.8
114.855694,40.999194,4.6
114.802139,40.920000,1.8
114.869606,40.831431,1.0
114.990556,40.709528,29.2
114.929472,40.664861,13.2
114.830778,40.402556,6.0
114.857083,40.480278,18.8
114.884417,40.584944,5.6
115.255611,40.835750,2.2
115.004694,40.624556,16.4
115.012806,40.480833,10.2
115.345750,40.683694,10.0
115.217722,40.614306,5.8
115.186472,40.741333,2.6
115.401800,40.579778,21.2
115.311972,40.531222,3.4
115.250944,40.442889,5.8
115.537306,40.306444,5.2
115.368472,40.137750,6.2
115.314611,40.280083,17.4
115.627833,40.530444,23.0
116.267000,40.599000,0.0
116.220000,40.566000,13.5
116.224722,40.521389,14.0
116.166000,40.530000,13.6
116.093000,40.550000,24.5
116.090000,40.499000,18.0
115.989100,40.676800,0.0
116.077000,40.475000,29.0
115.994000,40.463000,40.1
115.944000,40.444000,51.4
115.838000,40.476000,45.7
115.766000,40.523000,28.4
115.463280,40.311269,0.0
115.954000,40.303000,0.0
115.894000,40.381000,18.4
115.564960,40.260672,0.0
115.771778,40.330222,3.0
115.608000,40.235000,6.9
115.710000,40.065000,5.5
115.919000,40.169000,6.5
115.836222,40.214944,5.0
115.861000,40.115000,9.3
115.460000,39.960000,0.0
115.500000,39.940000,19.5
115.496000,40.030000,6.0
115.550000,39.950000,0.0
115.554000,39.861000,1.4
115.580000,39.860000,0.0
115.600000,40.010000,0.0
115.566000,40.001000,2.8
115.616000,39.943000,5.8
115.600000,39.900000,0.0
115.600000,39.900000,0.0
115.657000,39.905000,7.9
115.679000,39.964000,3.3
115.720000,39.960000,0.0
115.780000,39.940000,0.0
115.710000,40.010000,0.0
115.767000,39.995000,1.6
115.794000,39.942000,2.0
115.817000,40.013000,1.5
115.929500,40.093500,5.5
115.894000,40.033000,1.7
115.939000,40.006000,1.5
115.913000,39.944000,5.3
115.970000,39.960000,0.0
116.015278,39.956389,7.0
116.033333,40.062500,4.5
115.988000,40.028000,1.2
116.097000,39.958000,11.0
116.120000,39.967000,8.0
116.129000,39.930000,12.8
116.166111,39.878888,0.0
116.198000,39.879000,13.0
116.195000,39.868000,10.5
116.214000,39.855000,6.8
116.050716,39.503944,0.0
116.192521,39.500732,0.0
116.071043,39.575933,0.0
116.115409,39.524722,0.0
116.223000,39.588000,12.2
116.280000,39.673000,0.0
116.368700,39.463700,18.2
116.442093,39.562729,0.0
116.280000,39.673000,0.0
116.414300,39.556100,12.5
116.644516,39.213835,20.8
116.668286,39.315501,21.4
116.483900,39.502999,23.8
116.844028,39.427278,0.0
116.727400,39.546800,0.0
116.598806,39.586139,19.2
116.650472,39.538333,24.0
116.724194,39.525528,23.8
116.738611,39.485000,15.0
116.844028,39.427278,29.0
116.740000,39.601750,16.8
116.704400,39.532200,18.2
116.727400,39.546800,21.8
114.811899,39.788188,0.0
113.853884,41.081983,0.0
113.919254,41.109154,0.0
114.215140,41.115424,3.0
114.043285,41.085304,0.5
114.104296,40.992022,0.0
114.156191,40.976955,0.0
114.458056,40.371667,0.0
114.523481,40.450055,0.0
114.499835,40.498551,0.0
114.550029,40.672923,0.0
114.537257,40.666216,14.0
114.308822,40.676262,0.0
114.557490,40.645293,0.0
114.549664,40.627731,18.0
114.587113,40.474332,10.0
114.574569,40.633613,10.0
114.611395,40.566750,0.0
114.516504,40.527630,2.5
114.570191,40.473114,0.0
114.556617,40.501486,0.0
114.618694,40.386978,0.0
114.644602,40.587157,0.0
114.606389,40.560000,0.0
114.634788,40.558194,3.5
114.556677,40.412829,14.5
114.631954,40.580097,9.0
114.294552,40.509024,1.0
114.550154,40.458603,0.0
114.568864,40.419038,0.0
114.586890,40.474150,0.0
114.579221,40.496159,7.5
114.655995,40.443908,0.0
114.631368,40.409612,16.0
114.721984,40.502160,6.0
114.735602,40.509544,0.0
114.710573,40.674273,5.0
114.736641,40.664224,0.0
114.763060,40.668360,13.0
114.709284,40.686865,0.0
114.902659,40.856496,0.0
114.801189,40.899701,8.5
114.856841,40.872004,0.0
114.869345,40.867824,0.0
114.867208,40.862004,0.0
114.815148,40.874376,7.0
114.888518,40.855101,0.0
114.848497,40.843825,2.0
114.856299,40.860353,5.0
114.899303,40.850893,0.0
114.887500,40.888889,0.0
115.153648,40.515717,3.5
115.175764,40.516678,5.0
115.222652,40.553568,0.0
114.932127,40.826366,0.0
115.257312,40.577913,12.5
115.257806,40.556766,0.0
115.245451,40.540559,1.5
115.249657,40.503468,3.0
115.280179,40.510533,2.0
115.278910,40.483324,4.5
115.251885,40.452782,9.0
115.312998,40.506473,0.0
115.414037,40.587826,0.0
115.287444,40.581803,18.5
115.300610,40.565884,0.0
115.288093,40.541542,3.0
115.313057,40.583921,20.5
115.360827,40.591471,0.0
115.365211,40.524267,6.0
115.446342,40.548560,0.0
114.511000,40.521800,0.0
115.254171,40.769060,0.0
114.852470,40.881940,0.0
115.237395,40.769427,0.0
114.866710,40.885120,0.0
115.258598,40.716288,0.0
114.895520,40.863290,0.0
115.240512,40.729664,0.0
114.900280,40.858930,0.0
114.994051,40.737494,0.0
114.910970,40.860610,0.0
115.157731,40.774292,0.0
114.844160,40.834090,0.0
115.126788,40.755303,0.0
114.830560,40.847230,0.0
115.105777,40.782604,0.0
114.815030,40.854390,0.0
115.068962,40.774187,0.0
114.871170,40.814230,0.0
115.075210,40.782944,0.0
114.866970,40.830320,0.0
115.101225,40.730280,0.0
115.133869,40.732163,0.0
115.025677,40.801068,0.0
115.034650,40.747603,0.0
115.062152,40.721207,0.0
115.037592,40.683716,0.0
115.097220,40.747758,0.0
115.062053,40.743567,0.0
115.028646,40.701975,0.0
115.020636,40.704466,0.0
115.021773,40.640432,12.0
115.101996,40.614591,0.0
115.007151,40.612228,17.5
115.035207,40.610930,0.0
114.969815,40.634559,6.5
115.401220,40.678369,4.0
114.954771,40.658597,15.5
114.985555,40.663004,13.0
114.990758,40.680586,40.0
115.064810,40.642458,2.0
114.885270,40.723054,14.0
115.071463,40.667419,0.0
115.054029,40.586535,8.0
115.190629,40.710141,2.0
115.093055,40.617500,7.0
115.037718,40.607136,14.5
115.100332,40.613221,8.0
115.022523,40.663097,20.5
115.140905,40.617550,0.0
115.136173,40.616466,31.0
115.085679,40.574861,3.5
115.098704,40.582667,0.0
115.115533,40.564992,2.5
115.401688,40.627395,1.0
115.497074,40.672565,5.0
115.441985,40.684038,0.0
115.498008,40.666109,4.5
115.389433,40.656123,0.0
115.409697,40.609849,32.5
115.439521,40.651948,1.0
115.436121,40.591252,22.0
115.463791,40.581744,18.5
115.369166,40.667777,8.5
115.157731,40.774292,12.0
115.131716,40.666308,12.0
114.869674,40.487656,0.0
115.052572,40.468395,8.0
114.966893,40.760714,2.0
114.798495,40.678301,12.0
114.919385,40.702670,18.5
114.789280,40.636886,11.0
114.806944,40.673055,11.0
114.856457,40.646207,8.0
114.853637,40.620104,10.5
114.922975,40.624763,7.5
114.996915,40.580488,13.5
114.814583,40.232631,1.5
114.911596,40.248666,16.5
114.875756,40.396323,10.5
114.769767,40.407375,9.5
114.849203,40.457334,29.0
115.023291,40.492494,31.0
114.969813,40.496218,2.0
115.015400,40.341800,0.0
115.008888,40.765555,2.5
114.475500,40.144900,0.0
115.019641,40.374626,7.0
115.034100,40.571300,0.0
114.515700,40.392600,0.0
115.155600,40.371800,0.0
115.034650,40.747603,0.0
115.075930,40.786421,2.5
115.043055,40.697500,42.0
115.125074,40.668428,24.0
115.083700,40.420200,0.0
115.207619,40.735368,3.0
115.297785,40.753093,2.0
115.170638,40.610946,5.5
115.258628,40.617275,10.5
115.284461,40.679259,15.5
115.296389,40.692737,8.5
115.358120,40.700667,7.5
113.877524,41.087358,13.0
114.745642,39.637780,0.0
114.851882,39.682895,1.0
114.775322,39.850416,13.5
114.248363,40.105604,10.0
114.986116,39.809221,12.0
114.788162,39.911681,7.5
114.400356,39.935310,0.0
114.657815,39.630088,0.0
114.644377,40.075548,0.0
114.512776,39.753285,5.0
114.236665,39.919695,0.0
114.588209,39.632430,1.0
114.947546,39.765889,0.0
114.546845,39.745680,1.5
114.882297,39.770930,0.0
114.658055,39.818266,11.5
114.595852,39.806707,23.0
114.595852,39.806707,0.0
114.441666,39.642477,0.0
114.465403,39.676193,0.5
114.483960,39.762157,8.5
114.458012,39.815421,0.0
114.458012,39.815421,6.0
114.340137,39.888694,2.0
114.379152,39.872554,9.0
114.421695,39.915168,0.0
114.423095,39.957450,9.0
114.471857,39.947912,4.0
114.546543,39.902278,1.5
114.556731,39.962637,5.5
114.546543,39.902278,0.5
114.574688,39.974821,6.5
114.546543,39.902278,2.0
114.603165,39.944153,2.0
114.625839,40.002829,10.0
114.630886,39.891846,5.0
114.677306,39.995028,0.0
114.677306,39.995028,4.0
114.771111,39.953299,25.5
114.688699,39.953175,0.0
114.771111,39.953299,0.5
114.781076,39.981606,3.0
114.996157,39.994476,0.0
114.725271,40.018005,5.0
114.684992,40.065231,5.5
114.947994,39.943192,1.5
114.960247,40.119653,2.0
114.863076,40.022883,0.0
114.845229,40.078909,4.5
114.863076,40.022883,0.0
114.863076,40.022883,0.0
114.878635,40.052210,3.0
114.799165,40.094431,5.0
114.760095,40.124168,3.0
114.725395,40.174507,1.5
114.951667,40.319167,0.0
114.976551,40.274699,21.5
115.049063,40.115364,2.5
115.061204,40.232663,19.0
115.067220,40.275886,19.5
115.134710,40.301586,7.0
115.084818,40.316621,8.0
115.158518,40.362899,2.0
115.072778,40.366944,0.0
115.162212,40.399218,8.0
115.168320,40.407975,4.5
115.204960,40.447469,3.0
115.250951,40.384463,7.5
115.296197,40.455493,0.0
115.419202,40.229407,17.0
115.070645,40.078241,4.0
115.077061,40.037093,2.0
115.058662,40.138621,7.5
115.256944,40.032222,26.0
115.186133,40.123799,45.0
115.157500,40.182778,0.0
115.265000,40.244722,0.0
115.316723,40.280994,14.5
115.269205,40.146279,4.5
115.322584,40.154288,1.5
115.331667,40.180556,0.0
115.408716,40.205921,16.5
115.391944,40.217500,0.0
115.425136,40.257429,13.5
115.382820,40.249084,17.5
115.433150,40.299887,8.0
115.341469,40.036511,3.0
115.458642,40.095926,15.0
115.476187,40.170717,9.0
115.441506,40.185316,10.5
115.431477,40.203363,16.0
115.306944,40.097500,8.0
115.076625,39.807947,12.5
115.243312,39.796515,0.0
115.172845,39.896503,0.0
115.362617,40.206995,0.0
115.135799,40.142928,0.0
115.220771,40.270124,0.0
115.271604,40.435492,0.0
115.411330,40.476410,9.0
115.444110,40.458780,7.6
115.449500,40.494450,15.4
115.499780,40.474620,13.2
115.522044,40.510101,4.0
115.592080,40.515680,29.6
115.701200,40.473290,15.0
115.771522,40.453988,20.6
115.492790,40.148760,13.6
115.566270,40.180190,7.6
115.537110,40.222550,11.2
115.515000,40.288160,4.6
115.518830,40.242500,13.4
115.343760,40.494420,2.2
115.695028,40.366978,10.6
115.703930,40.383810,6.6
115.646480,40.391860,16.2
115.461813,40.246986,11.4
115.763730,40.185420,3.4
115.751480,40.253850,7.6
115.923200,40.296540,2.8
115.815160,40.168380,4.8
114.470925,40.676170,1.0
115.612112,40.398874,37.5
115.461813,40.246986,12.0
115.884705,40.264672,0.0
115.836222,40.214944,0.0
115.836532,40.263642,0.0
115.704492,40.215137,0.0
115.609392,40.165452,0.0
115.556992,40.214751,0.0
115.525200,40.152947,0.0
115.539069,40.102913,0.0
115.489886,40.260649,0.0
115.492032,40.352573,0.0
115.405310,40.463362,0.0
115.560213,40.506277,0.0
115.612516,40.474381,0.0
115.649327,40.553313,0.0
115.695901,40.558516,0.0
115.127792,40.517063,0.0
114.625556,40.215528,0.0
114.051861,40.866694,0.0
115.127792,40.517063,0.0
115.127792,40.517063,0.0
115.578231,40.333198,0.0
114.872222,41.150000,0.0
114.863611,40.112222,0.0
115.630556,40.750000,0.0
115.305278,40.850000,0.0
114.685833,40.170000,0.0
115.305278,40.850000,0.0
114.872222,41.150000,0.0
115.630556,40.750000,0.0
116.526288,39.557177,0.0
116.844055,39.423744,0.0
116.526288,39.557177,0.0
116.844055,39.423744,0.0
114.153310,40.995489,0.0
114.429241,40.600354,0.0
114.342818,40.701613,0.0
114.729669,40.867938,0.0
116.190000,38.789722,46.2
117.021825,38.681628,0.0
114.558806,39.377139,0.0
114.630444,39.374917,0.2
114.688000,39.355167,5.0
114.642278,39.242444,3.2
114.572667,39.284528,0.4
114.657528,39.309361,2.4
114.735417,39.343583,14.2
114.677167,39.512667,0.2
114.681972,39.501167,0.2
114.564778,39.454528,0.0
114.772083,39.499139,1.4
114.761806,39.438444,0.2
114.904278,39.572389,0.8
114.918000,39.504778,4.4
114.954361,39.475194,2.0
115.047806,39.569139,5.8
114.931000,39.400194,6.6
115.043722,39.494972,4.0
115.072278,39.480194,6.2
115.171056,39.570389,17.4
115.351722,39.553306,22.8
115.169694,39.608583,9.2
115.119583,39.664611,40.2
115.259778,39.697944,20.8
115.286722,39.645306,45.6
115.479778,39.890083,7.2
115.418833,39.804278,2.2
115.240389,39.796500,5.2
115.363417,39.688333,5.2
115.186833,39.963556,1.2
115.171944,39.897167,18.6
115.305278,39.868667,19.8
115.380917,39.967333,17.8
115.373778,39.845611,5.8
115.412000,39.799806,2.2
115.472943,39.633201,0.0
115.583306,39.563944,27.2
115.651498,39.685835,0.0
115.505070,39.652439,0.0
115.449753,39.766753,0.0
115.529000,39.732000,2.9
115.584000,39.639000,8.7
115.748031,39.654109,0.0
115.688000,39.576000,15.7
115.700000,39.400000,25.0
115.723778,39.504111,50.2
115.650333,39.505139,36.6
115.658389,39.473528,35.8
114.968000,39.246250,18.0
115.059750,39.244222,29.6
115.050611,39.308889,9.8
115.189333,39.251500,22.4
115.136250,39.284917,31.0
115.190639,39.371917,8.4
115.361083,39.288278,13.4
115.523278,39.200417,15.0
115.254778,39.330056,30.4
115.325361,39.420917,8.0
115.387972,39.447167,15.6
115.427889,39.404889,9.6
115.480639,39.346000,20.2
115.470111,39.467083,15.6
115.552611,39.450583,20.2
115.869528,39.142444,29.6
115.783333,39.283333,12.0
115.825028,39.483528,27.8
115.912694,39.529472,35.0
115.972611,39.478972,22.6
115.894000,39.579000,9.0
115.579000,39.780000,3.5
115.740000,39.728000,3.2
115.664000,39.858000,5.3
115.780000,39.886000,2.8
115.836000,39.767000,6.9
115.884000,39.820000,8.5
115.991000,39.792000,5.5
115.932000,39.819000,7.0
115.971000,39.702000,13.0
115.918321,39.677487,0.0
115.845000,39.711000,13.5
115.979000,39.655000,16.0
116.025000,39.609000,8.5
115.884900,39.630500,13.0
115.925914,39.604821,0.0
115.804433,39.603986,0.0
116.024000,39.878000,0.8
116.079000,39.787000,4.7
116.045225,39.776757,0.0
116.225276,39.786759,0.0
116.048479,39.730059,0.0
116.141000,39.734000,17.0
116.120000,39.740000,0.0
116.100576,39.502955,0.0
116.168000,39.841000,7.0
116.085000,39.845000,17.5
116.100000,39.822000,0.0
116.217000,39.698000,38.3
116.046833,39.385417,35.6
116.135000,39.244306,25.6
115.873722,39.319583,34.4
115.981833,39.254917,31.4
116.117500,39.165361,41.8
116.090028,38.981889,19.8
116.177333,38.954417,24.0
116.217250,39.082917,11.6
115.882850,38.266050,65.2
115.866660,38.316667,0.0
115.843133,38.275236,45.8
116.048917,38.384167,41.6
116.015039,38.286361,26.0
116.077081,38.431881,51.8
116.129972,38.453675,36.0
116.144689,38.525036,23.4
116.191364,38.493122,32.2
114.616667,38.933333,0.0
116.155169,38.616817,22.2
116.269731,38.721214,35.6
116.193428,38.784022,50.6
115.834850,38.422317,19.8
115.781028,38.400722,18.2
115.903733,38.372394,28.0
115.801397,38.492578,19.2
115.987833,38.508525,31.2
116.011547,38.616536,34.0
115.969550,38.690286,40.2
116.093933,38.665706,47.8
116.113244,38.709375,44.6
116.049746,38.763464,0.0
113.882483,38.686480,0.0
113.932170,38.652268,0.0
113.985327,38.594796,4.4
114.064320,38.620852,9.2
